"p_name","state","center_lon","center_lat","turbine_count","total_capacity","avg_hub_height","year_built","avg_wind_speed","median_wind_speed","n_observations","state_name_lower"
"unknown Ford County","KS",-99.984909,37.760006,1,0,NA,2013,NA,NA,NA,NA
"unknown Garden County","NE",-102.350998,41.4035,1,0,NA,2011,NA,NA,NA,NA
"unknown Garfield County","OK",-97.5799519090909,36.2740428636364,22,0,NA,2018,NA,NA,NA,NA
"unknown Genesee County","NY",-78.403236,43.000549,1,0,NA,2019,NA,NA,NA,NA
"unknown Gentry County","MO",-94.516579,40.099243,1,0,NA,2024,NA,NA,NA,NA
"unknown Grant County","SD",-96.8659278,45.1765847,10,0,NA,Inf,NA,NA,NA,NA
"unknown Grant County","WV",-79.1915866666667,39.2361427777778,9,0,NA,Inf,NA,NA,NA,NA
"unknown Gratiot County","MI",-84.761177,43.1782023333333,3,0,NA,2020,NA,NA,NA,NA
"unknown Greene County","NY",-74.043701,42.353592,1,0,NA,2011,NA,NA,NA,NA
"unknown Griggs County","ND",-98.124653,47.436068,2,0,NA,2011,NA,NA,NA,NA
"unknown Grundy County","IL",-88.410423,41.115932,1,0,NA,2020,NA,NA,NA,NA
"unknown Grundy County","MO",-93.576096,40.061295,1,0,NA,2012,NA,NA,NA,NA
"unknown Guernsey County","OH",-81.575844,40.006344,1,0,NA,2018,NA,NA,NA,NA
"unknown Hansford County","TX",-101.208694,36.197395,1,0,NA,2013,NA,NA,NA,NA
"unknown Harper County","KS",-98.0351720769231,37.3561034230769,26,0,NA,2024,NA,NA,NA,NA
"unknown Harvey County","KS",-97.280396,38.030891,1,0,NA,2013,NA,NA,NA,NA
"unknown Hawaii County","HI",-155.804489,20.240572,1,0,NA,2013,NA,NA,NA,NA
"unknown Hidalgo County","NM",-108.745224,32.349045,1,0,NA,2012,NA,NA,NA,NA
"unknown Hidalgo County","TX",-98.2300058333333,26.5042335,6,0,NA,2024,NA,NA,NA,NA
"unknown Hooker County","NE",-101.045288,42.046894,1,0,NA,2010,NA,NA,NA,NA
"unknown Hughes County","SD",-99.721176,44.422932,1,0,NA,2023,NA,NA,NA,NA
"unknown Johnson County 3","MO",-93.793892,38.783295,1,0,NA,2010,NA,NA,NA,NA
"unknown Kent County","TX",-100.5733685,33.2570115,2,0,NA,2012,NA,NA,NA,NA
"unknown Kern County","CA",-118.319072952381,35.0949686190476,21,0,NA,2009,NA,NA,NA,NA
"unknown Kingman County","KS",-98.0434776111111,37.4020921111111,36,0,NA,2024,NA,NA,NA,NA
"unknown Kings County","NY",-74.008804,40.663235,1,0,NA,2015,NA,NA,NA,NA
"unknown Kiowa County","KS",-99.298805,37.605576,1,0,NA,2011,NA,NA,NA,NA
"unknown Kit Carson County","CO",-102.784704666667,39.1422488333333,6,0,NA,2020,NA,NA,NA,NA
"unknown Kossuth County","IA",-94.116592,42.983433,1,0,NA,2020,NA,NA,NA,NA
"unknown Kotzebue Wind Project","AK",-162.554451,66.836113,2,130,30.5,2003,NA,NA,NA,NA
"unknown LaSalle County","IL",-88.9835925217391,40.9824044782609,46,0,NA,2023,NA,NA,NA,NA
"unknown Lake and Peninsula Borough","AK",-155.691960333333,58.8196083333333,3,0,NA,2010,NA,NA,NA,NA
"unknown Lander County","NV",-117.268288,39.431965,1,0,NA,2012,NA,NA,NA,NA
"unknown Laramie County","WY",-104.9886626,41.036541,5,0,NA,Inf,NA,NA,NA,NA
"unknown Lea County","NM",-103.192581,32.758369,1,0,NA,Inf,NA,NA,NA,NA
"unknown Lea County 2","NM",-103.375587,32.994194,1,0,NA,2013,NA,NA,NA,NA
"unknown Lea County 3","NM",-103.444893,33.001194,1,0,NA,2013,NA,NA,NA,NA
"unknown Limestone County","TX",-96.703468,31.766716,1,0,NA,2023,NA,NA,NA,NA
"unknown Lincoln County","NM",-105.493451179389,34.0137768282443,262,0,NA,Inf,NA,NA,NA,NA
"unknown Lincoln County 1","MN",-96.157692,44.307793,1,0,NA,Inf,NA,NA,NA,NA
"unknown Lorain County","OH",-82.042076,41.3402465,2,0,NA,2015,NA,NA,NA,NA
"unknown Lubbock County","TX",-102.047405166667,33.6031455,6,0,NA,2015,NA,NA,NA,NA
"unknown Madison County","NE",-97.388779,42.05138,1,0,NA,2011,NA,NA,NA,NA
"unknown Manitowoc County","WI",-87.619507,44.154083,1,0,NA,2023,NA,NA,NA,NA
"unknown Matagorda County","TX",-95.8743039677419,28.9054670322581,31,0,NA,2024,NA,NA,NA,NA
"unknown McLean County","IL",-89.049507,40.512859,1,2800,89,2023,NA,NA,NA,NA
"unknown Meagher County","MT",-110.357007666667,46.42504,3,0,NA,2018,NA,NA,NA,NA
"unknown Mercer County","KY",-84.723106,37.779549,1,0,NA,Inf,NA,NA,NA,NA
"unknown Midland County","TX",-101.908348,31.743008,1,0,NA,Inf,NA,NA,NA,NA
"unknown Montgomery County","NY",-74.510246,42.9051875,2,0,NA,2015,NA,NA,NA,NA
"unknown Morrow County","OR",-119.365350030303,45.4515542727273,33,0,NA,2024,NA,NA,NA,NA
"unknown Murray County","MN",-96.018414,44.000288,2,0,NA,2022,NA,NA,NA,NA
"unknown Murray County","OK",-97.264252,34.403587,1,0,NA,2021,NA,NA,NA,NA
"unknown Natrona County","WY",-106.278576894737,43.171844754386,57,0,NA,2024,NA,NA,NA,NA
"unknown Navajo County","AZ",-110.458656818182,34.7565261818182,11,0,NA,2024,NA,NA,NA,NA
"unknown Navarro County","TX",-96.581261,31.883472,1,0,NA,2022,NA,NA,NA,NA
"unknown Neosho County","KS",-95.403084,37.510193,1,0,NA,Inf,NA,NA,NA,NA
"unknown Newton County","IN",-87.437996,40.761993,1,0,NA,Inf,NA,NA,NA,NA
"unknown Niagara County","NY",-78.493965,43.282898,1,0,NA,2017,NA,NA,NA,NA
"unknown Nobles County","MN",-95.789078,43.726589,1,0,NA,2023,NA,NA,NA,NA
"unknown Nodaway County","MO",-94.930729,40.1677875,2,0,NA,Inf,NA,NA,NA,NA
"unknown Nolan County","TX",-100.532639428571,32.4057508571429,7,0,NA,2018,NA,NA,NA,NA
"unknown Nome Census Area","AK",-166.059753,66.258034,1,0,NA,2015,NA,NA,NA,NA
"unknown North Slope Borough","AK",-148.4136275,70.209015,2,0,NA,2023,NA,NA,NA,NA
"unknown Northwest Arctic Borough","AK",-161.779841,66.004461,3,0,NA,2015,NA,NA,NA,NA
"unknown Oldham County","TX",-102.318062,35.1953605,2,0,NA,2019,NA,NA,NA,NA
"unknown Oliver County","ND",-101.524292424658,47.1508810547945,73,0,NA,2024,NA,NA,NA,NA
"unknown Olmsted County","MN",-92.609146,43.889124,2,0,NA,2023,NA,NA,NA,NA
"unknown Oneida County","NY",-75.447369,42.975771,2,0,NA,2017,NA,NA,NA,NA
"unknown Palo Alto County","IA",-94.766335,43.128941,1,0,NA,2015,NA,NA,NA,NA
"unknown Pecos County","TX",-102.143686705882,30.9254548823529,17,0,NA,2018,NA,NA,NA,NA
"unknown Pennington County 2","SD",-102.971489,44.112095,1,0,NA,Inf,NA,NA,NA,NA
"unknown Piatt County","IL",-88.5731861320755,40.1878638679245,53,0,NA,2024,NA,NA,NA,NA
"unknown Pike County","IL",-90.8887716666667,39.62395925,12,0,NA,2024,NA,NA,NA,NA
"unknown Pipestone County","MN",-96.113556,44.060989,1,0,NA,2018,NA,NA,NA,NA
"unknown Polk County","IA",-93.6429675,41.750513,2,0,NA,2012,NA,NA,NA,NA
"unknown Pottawattamie County","IA",-95.857811,41.290985,1,0,NA,2013,NA,NA,NA,NA
"unknown Pushmataha County","OK",-95.1896834,34.5895172,5,0,NA,1983,NA,NA,NA,NA
"unknown Quay County","NM",-103.3820485,34.97864985,20,0,NA,2024,NA,NA,NA,NA
"unknown Randolph County","IN",-85.1815,40.0932634,5,0,NA,Inf,NA,NA,NA,NA
"unknown Red Willow County","NE",-100.644691,40.160194,1,0,NA,2013,NA,NA,NA,NA
"unknown Renville County","MN",-95.006805,44.777363,1,0,NA,2020,NA,NA,NA,NA
"unknown Republic County","KS",-97.504692,39.883675,1,0,NA,2023,NA,NA,NA,NA
"unknown Riverside County","CA",-116.627272066667,33.9340469333333,15,10650,91.5,2020,NA,NA,NA,NA
"unknown Rosebud County","MT",-106.184242,46.83176,1,0,NA,Inf,NA,NA,NA,NA
"unknown Sac County","IA",-95.2033995,42.2887345,2,0,NA,2020,NA,NA,NA,NA
"unknown Saline County","NE",-97.343172,40.46423325,4,0,NA,2021,NA,NA,NA,NA
"unknown San Juan Municipio","PR",-66.086853,18.429449,1,0,NA,2012,NA,NA,NA,NA
"unknown San Miguel County 1","NM",-105.097191,35.695995,1,0,NA,2014,NA,NA,NA,NA
"unknown Sandusky County","OH",-83.3030185,41.45780875,4,100,37,2023,NA,NA,NA,NA
"unknown Scotts Bluff County","NE",-103.681992,41.843891,1,0,NA,2010,NA,NA,NA,NA
"unknown Sherburne County","MN",-93.515541,45.269657,1,0,NA,2020,NA,NA,NA,NA
"unknown Sioux County","ND",-100.67955,46.08416,1,0,NA,2017,NA,NA,NA,NA
"unknown Snohomish County","WA",-122.258682,47.927795,1,0,NA,2012,NA,NA,NA,NA
"unknown Solano County","CA",-121.7808875,38.488882,2,0,NA,2019,NA,NA,NA,NA
"unknown Somerset County","ME",-69.8573711428571,45.1435,14,0,NA,2024,NA,NA,NA,NA
"unknown Steuben County","NY",-77.5860286363636,42.408538,22,0,NA,Inf,NA,NA,NA,NA
"unknown Stillwater County","MT",-109.451493056818,45.9157319318182,88,0,NA,2024,NA,NA,NA,NA
"unknown Sumner County","KS",-97.2583933516484,37.2841758021978,91,0,NA,2024,NA,NA,NA,NA
"unknown Tama County","IA",-92.5963592424242,42.1303236060606,66,0,NA,2024,NA,NA,NA,NA
"unknown Tehachapi Wind Resource Area 1","CA",-118.298818580645,35.0718104249649,713,0,NA,1982,NA,NA,NA,NA
"unknown Tehachapi Wind Resource Area 3","CA",-118.288265966102,35.0523475932203,59,0,NA,2005,NA,NA,NA,NA
"unknown Torrance County","NM",-105.590229986111,34.3396097222222,72,0,NA,2020,NA,NA,NA,NA
"unknown Tulare County","CA",-119.329895,36.16758,1,0,NA,2012,NA,NA,NA,NA
"unknown Tunica County","MS",-90.3461745,34.4554761666667,18,0,NA,Inf,NA,NA,NA,NA
"unknown Tuscarawas County","OH",-81.469933,40.492168,1,0,NA,2018,NA,NA,NA,NA
"unknown Tuscola County","MI",-83.555428,43.490036,1,0,NA,2020,NA,NA,NA,NA
"unknown Union County","NM",-103.1408425,36.4590455,2,0,NA,2013,NA,NA,NA,NA
"unknown Upton County","TX",-102.157959,31.279547,1,0,NA,2019,NA,NA,NA,NA
"unknown Utah County","UT",-111.590466666667,40.084058,3,0,NA,2015,NA,NA,NA,NA
"unknown Ventura County","CA",-119.472703142857,33.2312627142857,7,0,NA,Inf,NA,NA,NA,NA
"unknown Virginia Beach city","VA",-76.097393,36.9038675,2,0,NA,2024,NA,NA,NA,NA
"unknown Wade Hampton Census Area","AK",-164.530075,62.779182,1,0,NA,2014,NA,NA,NA,NA
"unknown Wade Hampton County","AK",-164.671051,62.68531,1,0,NA,2013,NA,NA,NA,NA
"unknown Walla Walla County","WA",-118.272907,46.0786475,2,0,NA,2014,NA,NA,NA,NA
"unknown Washington County","CO",-103.173214,40.1491165,2,0,NA,2024,NA,NA,NA,NA
"unknown Washington County","ME",-67.8852895333333,44.7542371333333,30,0,NA,2024,NA,NA,NA,NA
"unknown Watauga County","NC",-81.692459,36.213249,2,0,NA,2024,NA,NA,NA,NA
"unknown Watonwan County","MN",-94.546898,43.955196,1,0,NA,2013,NA,NA,NA,NA
"unknown Wayne County","MI",-83.161594,42.191719,2,0,NA,2019,NA,NA,NA,NA
"unknown Wayne County","NE",-97.18709525,42.2666819166667,24,0,NA,2013,NA,NA,NA,NA
"unknown White County","IN",-86.972511,40.74712,1,0,NA,2021,NA,NA,NA,NA
"unknown Willacy County","TX",-97.602160880597,26.5272832686567,67,0,NA,2022,NA,NA,NA,NA
"unknown Woodford County","IL",-89.0559117727273,40.8241876818182,22,0,NA,Inf,NA,NA,NA,NA
"unknown Woods County","OK",-98.5935584827586,36.5081817586207,29,0,NA,2021,NA,NA,NA,NA
"unknown Wyoming County","NY",-78.3139562857143,42.5587418571429,7,0,NA,2016,NA,NA,NA,NA
"unknown Young County 1","TX",-98.551094,33.093292,1,0,NA,2011,NA,NA,NA,NA
"unknown Yuma County","CO",-102.71706,40.03631,2,0,NA,2016,NA,NA,NA,NA
